"TOA5","JLH-1K-2","CR1000","24121","CR1000.Std.32.07","CPU:One Thermo-TDR Probe Calibration Andreas All TCs.CR1","61233","ProbeID_D6_Cal"
"TIMESTAMP","RECORD","PTemp","Counter","T1","T2","T3","Htr_mV"
"TS","RN","","","deg C","","deg C","mV"
"","","Smp","Smp","Smp","Smp","Smp","Smp"
"2025-03-18 12:00:50",350,18.1,50,18.93869,29.2555,19.02846,0
"2025-03-18 12:00:51",351,18.1,51,18.97797,28.94603,19.05651,0
"2025-03-18 12:00:52",352,18.1,52,19.01163,28.64748,19.09578,0
"2025-03-18 12:00:53",353,18.1,53,19.03968,28.37093,19.12383,0
"2025-03-18 12:00:54",354,18.1,54,19.06773,28.0998,19.15187,0
"2025-03-18 12:00:55",355,18.1,55,19.10139,27.84516,19.18552,0
"2025-03-18 12:00:56",356,18.1,56,19.12383,27.60704,19.20796,0
"2025-03-18 12:00:57",357,18.1,57,19.15187,27.36885,19.236,0
"2025-03-18 12:00:58",358,18.1,58,19.17992,27.14719,19.25843,0
"2025-03-18 12:00:59",359,18.1,59,19.20235,26.93101,19.28087,0
"2025-03-18 12:01:00",360,18.1,60,19.22478,26.73139,19.3033,0
"2025-03-18 12:01:01",361,18.1,61,19.24722,26.53171,19.32573,0
"2025-03-18 12:01:02",362,18.1,62,19.26965,26.34307,19.34816,0
"2025-03-18 12:01:03",363,18.1,63,19.29208,26.15993,19.37059,0
"2025-03-18 12:01:04",364,18.1,64,19.30891,25.98784,19.3818,0
"2025-03-18 12:01:05",365,18.1,65,19.32573,25.81571,19.40423,0
"2025-03-18 12:01:06",366,18.1,66,19.34255,25.6602,19.41545,0
"2025-03-18 12:01:07",367,18.1,67,19.35937,25.50466,19.43227,0
"2025-03-18 12:01:08",368,18.1,68,19.3762,25.35463,19.44909,0
"2025-03-18 12:01:09",369,18.1,69,19.39302,25.21012,19.4603,0
"2025-03-18 12:01:10",370,18.1,70,19.40423,25.06559,19.47151,0
"2025-03-18 12:01:11",371,18.1,71,19.41545,24.93215,19.48273,0
"2025-03-18 12:01:12",372,18.1,72,19.42666,24.80424,19.49394,0
"2025-03-18 12:01:13",373,18.1,73,19.43787,24.67631,19.50515,0
"2025-03-18 12:01:14",374,18.1,74,19.44909,24.55948,19.51636,0
"2025-03-18 12:01:15",375,18.1,75,19.4603,24.43706,19.52757,0
"2025-03-18 12:01:16",376,18.1,76,19.47151,24.32576,19.53879,0
"2025-03-18 12:01:17",377,18.1,77,19.48273,24.21443,19.53879,0
"2025-03-18 12:01:18",378,18.1,78,19.48273,24.10866,19.55,0
"2025-03-18 12:01:19",379,18.1,79,19.49394,24.00286,19.5556,0
"2025-03-18 12:01:20",380,18.1,80,19.50515,23.90263,19.56121,0
"2025-03-18 12:01:21",381,18.1,81,19.50515,23.80794,19.56121,0
"2025-03-18 12:01:22",382,18.1,82,19.51636,23.71324,19.57242,0
"2025-03-18 12:01:23",383,18.1,83,19.52197,23.61853,19.57242,0
"2025-03-18 12:01:24",384,18.1,84,19.52197,23.52938,19.57803,0
"2025-03-18 12:01:25",385,18.1,85,19.52757,23.44579,19.58363,0
"2025-03-18 12:01:26",386,18.1,86,19.53318,23.36219,19.58363,0
"2025-03-18 12:01:27",387,18.1,87,19.52757,23.27858,19.58924,0
"2025-03-18 12:01:28",388,18.1,88,19.53879,23.20053,19.58924,0
"2025-03-18 12:01:29",389,18.1,89,19.53879,23.12247,19.59484,0
"2025-03-18 12:01:30",390,18.1,90,19.54439,23.04998,19.59484,0
"2025-03-18 12:01:31",391,18.1,91,19.55,22.96633,19.59484,0
"2025-03-18 12:01:32",392,18.1,92,19.55,22.89941,19.59484,0
"2025-03-18 12:01:33",393,18.1,93,19.55,22.83247,19.59484,0
"2025-03-18 12:01:34",394,18.1,94,19.55,22.76553,19.59484,0
"2025-03-18 12:01:35",395,18.1,95,19.55,22.69858,19.59484,0
"2025-03-18 12:01:36",396,18.1,96,19.55,22.63162,19.59484,0
"2025-03-18 12:01:37",397,18.1,97,19.55,22.56466,19.59484,0
"2025-03-18 12:01:38",398,18.1,98,19.55,22.50885,19.59484,0
"2025-03-18 12:01:39",399,18.1,99,19.55,22.44746,19.59484,0
"2025-03-18 12:01:40",400,18.1,100,19.55,22.38606,19.59484,0
"2025-03-18 12:01:41",401,18.1,101,19.55,22.33024,19.58924,0
"2025-03-18 12:01:42",402,18.1,102,19.55,22.27442,19.58924,0
"2025-03-18 12:01:43",403,18.1,103,19.55,22.21858,19.58363,0
"2025-03-18 12:01:44",404,18.1,104,19.53879,22.16833,19.58363,0
"2025-03-18 12:01:45",405,18.1,105,19.53879,22.11808,19.58363,0
"2025-03-18 12:01:46",406,18.1,106,19.53879,22.06223,19.58363,0
"2025-03-18 12:01:47",407,18.1,107,19.53879,22.01755,19.57803,0
"2025-03-18 12:01:48",408,18.1,108,19.53879,21.96729,19.57242,0
"2025-03-18 12:01:49",409,18.1,109,19.53318,21.91702,19.57242,0
"2025-03-18 12:01:50",410,18.1,110,19.52757,21.87233,19.57242,0
"2025-03-18 12:01:51",411,18.1,111,19.52757,21.82763,19.56121,0
"2025-03-18 12:01:52",412,18.1,112,19.52757,21.78294,19.56121,0
"2025-03-18 12:01:53",413,18.1,113,19.52757,21.73825,19.56121,0
"2025-03-18 12:01:54",414,18.1,114,19.52197,21.69354,19.55,0
"2025-03-18 12:01:55",415,18.1,115,19.51636,21.65443,19.55,0
"2025-03-18 12:01:56",416,18.1,116,19.51636,21.61531,19.55,0
"2025-03-18 12:01:57",417,18.1,117,19.51075,21.5706,19.53879,0
"2025-03-18 12:01:58",418,18.1,118,19.50515,21.53707,19.53879,0
"2025-03-18 12:01:59",419,18.1,119,19.50515,21.49795,19.53879,0
"2025-03-18 12:02:00",420,18.1,120,19.49954,21.45882,19.53318,0
"2025-03-18 12:02:01",421,18.1,121,19.49394,21.42528,19.52757,0
"2025-03-18 12:02:02",422,18.1,122,19.49394,21.38615,19.52757,0
"2025-03-18 12:02:03",423,18.1,123,19.49394,21.34702,19.52197,0
"2025-03-18 12:02:04",424,18.1,124,19.48273,21.31906,19.51636,0
"2025-03-18 12:02:05",425,18.1,125,19.48273,21.27992,19.51636,0
"2025-03-18 12:02:06",426,18.1,126,19.48273,21.25196,19.50515,0
"2025-03-18 12:02:07",427,18.1,127,19.47151,21.21282,19.50515,0
"2025-03-18 12:02:08",428,18.1,128,19.47151,21.18487,19.49954,0
"2025-03-18 12:02:09",429,18.1,129,19.46591,21.15131,19.49394,0
"2025-03-18 12:02:10",430,18.1,130,19.4603,21.12335,19.49394,0
"2025-03-18 12:02:11",431,18.1,131,19.4603,21.08979,19.48273,0
"2025-03-18 12:02:12",432,18.1,132,19.44909,21.06183,19.48273,0
"2025-03-18 12:02:13",433,18.1,133,19.44909,21.03386,19.47712,0
"2025-03-18 12:02:14",434,18.1,134,19.44909,21.00031,19.47151,0
"2025-03-18 12:02:15",435,18.1,135,19.43787,20.97234,19.47151,0
"2025-03-18 12:02:16",436,18.1,136,19.43787,20.94996,19.4603,0
"2025-03-18 12:02:17",437,18.1,137,19.43227,20.92199,19.4603,0
"2025-03-18 12:02:18",438,18.1,138,19.42666,20.88842,19.45469,0
"2025-03-18 12:02:19",439,18.1,139,19.42666,20.86604,19.44909,0
"2025-03-18 12:02:20",440,18.1,140,19.41545,20.83807,19.44909,0
"2025-03-18 12:02:21",441,18.1,141,19.40984,20.81569,19.43787,0
"2025-03-18 12:02:22",442,18.1,142,19.40423,20.78771,19.43787,0
"2025-03-18 12:02:23",443,18.1,143,19.40423,20.76533,19.42666,0
"2025-03-18 12:02:24",444,18.1,144,19.39862,20.73736,19.42666,0
"2025-03-18 12:02:25",445,18.1,145,19.39302,20.71497,19.41545,0
"2025-03-18 12:02:26",446,18.1,146,19.39302,20.69259,19.41545,0
"2025-03-18 12:02:27",447,18.1,147,19.3818,20.6702,19.40984,0
"2025-03-18 12:02:28",448,18.1,148,19.3818,20.64222,19.40423,0
"2025-03-18 12:02:29",449,18.1,149,19.3818,20.61983,19.40423,0
"2025-03-18 12:02:30",450,18.1,150,19.3762,20.60304,19.39302,0
"2025-03-18 12:02:31",451,18.1,151,19.37059,20.58066,19.39302,0
"2025-03-18 12:02:32",452,18.1,152,19.35937,20.56386,19.38741,0
"2025-03-18 12:02:33",453,18.1,153,19.35937,20.53588,19.3818,0
"2025-03-18 12:02:34",454,18.1,154,19.34816,20.51908,19.3818,0
"2025-03-18 12:02:35",455,18.1,155,19.34816,20.49669,19.37059,0
"2025-03-18 12:02:36",456,18.1,156,19.34255,20.4743,19.37059,0
"2025-03-18 12:02:37",457,18.1,157,19.33694,20.46311,19.35937,0
"2025-03-18 12:02:38",458,18.1,158,19.33694,20.44071,19.35937,0
"2025-03-18 12:02:39",459,18.1,159,19.33134,20.41832,19.34816,0
"2025-03-18 12:02:40",460,18.1,160,19.32573,20.39593,19.34816,0
"2025-03-18 12:02:41",461,18.1,161,19.32573,20.37913,19.34816,0
"2025-03-18 12:02:42",462,18.1,162,19.31451,20.36233,19.33694,0
"2025-03-18 12:02:43",463,18.1,163,19.31451,20.33994,19.33694,0
"2025-03-18 12:02:44",464,18.1,164,19.3033,20.32874,19.33134,0
"2025-03-18 12:02:45",465,18.1,165,19.3033,20.31194,19.32573,0
"2025-03-18 12:02:46",466,18.1,166,19.3033,20.28954,19.32573,0
"2025-03-18 12:02:47",467,18.1,167,19.29208,20.27275,19.31451,0
"2025-03-18 12:02:48",468,18.1,168,19.29208,20.26155,19.31451,0
"2025-03-18 12:02:49",469,18.1,169,19.28087,20.23915,19.3033,0
"2025-03-18 12:02:50",470,18.1,170,19.28087,20.22795,19.3033,0
"2025-03-18 12:02:51",471,18.1,171,19.27526,20.20555,19.29769,0
"2025-03-18 12:02:52",472,18.1,172,19.26965,20.19435,19.29208,0
"2025-03-18 12:02:53",473,18.1,173,19.26965,20.17754,19.28647,0
"2025-03-18 12:02:54",474,18.1,174,19.25843,20.16074,19.28087,0
"2025-03-18 12:02:55",475,18.1,175,19.25843,20.14394,19.27526,0
"2025-03-18 12:02:56",476,18.1,176,19.25283,20.13834,19.26965,0
"2025-03-18 12:02:57",477,18.1,177,19.24722,20.11594,19.26965,0
"2025-03-18 12:02:58",478,18.1,178,19.24722,20.10473,19.26404,0
"2025-03-18 12:02:59",479,18.1,179,19.236,20.08793,19.25843,0
"2025-03-18 12:03:00",480,18.1,180,19.236,20.07113,19.25843,0
"2025-03-18 12:03:01",481,18.1,181,19.23039,20.05992,19.24722,0
"2025-03-18 12:03:02",482,18.1,182,19.22478,20.04312,19.24722,0
"2025-03-18 12:03:03",483,18.1,183,19.21918,20.03192,19.24161,0
"2025-03-18 12:03:04",484,18.1,184,19.21357,20.01511,19.236,0
"2025-03-18 12:03:05",485,18.1,185,19.21357,20.00391,19.236,0
"2025-03-18 12:03:06",486,18.1,186,19.20796,19.9927,19.22478,0
"2025-03-18 12:03:07",487,18.1,187,19.20235,19.9759,19.22478,0
"2025-03-18 12:03:08",488,18.1,188,19.20235,19.95909,19.21918,0
"2025-03-18 12:03:09",489,18.1,189,19.19113,19.95349,19.21357,0
"2025-03-18 12:03:10",490,18.1,190,19.19113,19.94228,19.21357,0
"2025-03-18 12:03:11",491,18.1,191,19.19113,19.92548,19.20235,0
"2025-03-18 12:03:12",492,18.1,192,19.17992,19.91427,19.20235,0
"2025-03-18 12:03:13",493,18.1,193,19.17992,19.90306,19.20235,0
"2025-03-18 12:03:14",494,18.1,194,19.17992,19.89186,19.19113,0
"2025-03-18 12:03:15",495,18.1,195,19.1687,19.88065,19.19113,0
"2025-03-18 12:03:16",496,18.1,196,19.1687,19.86385,19.19113,0
"2025-03-18 12:03:17",497,18.1,197,19.16309,19.85264,19.17992,0
"2025-03-18 12:03:18",498,18.1,198,19.15748,19.84703,19.17992,0
"2025-03-18 12:03:19",499,18.1,199,19.15187,19.83583,19.17431,0
"2025-03-18 12:03:20",500,18.1,200,19.15187,19.82462,19.1687,0
"2025-03-18 12:03:21",501,18.1,201,19.14626,19.81342,19.1687,0
"2025-03-18 12:03:22",502,18.1,202,19.14065,19.80221,19.15748,0
"2025-03-18 12:03:23",503,18.1,203,19.13504,19.791,19.15748,0
"2025-03-18 12:03:24",504,18.1,204,19.13504,19.77979,19.15748,0
"2025-03-18 12:03:25",505,18.1,205,19.13504,19.76859,19.14626,0
"2025-03-18 12:03:26",506,18.1,206,19.12383,19.75738,19.14626,0
"2025-03-18 12:03:27",507,18.1,207,19.12383,19.74617,19.14065,0
"2025-03-18 12:03:28",508,18.1,208,19.11822,19.74057,19.13504,0
"2025-03-18 12:03:29",509,18.1,209,19.11261,19.72375,19.13504,0
"2025-03-18 12:03:30",510,18.1,210,19.11261,19.71254,19.12383,0
"2025-03-18 12:03:31",511,18.1,211,19.10139,19.70694,19.12383,0
"2025-03-18 12:03:32",512,18.1,212,19.10139,19.70133,19.12383,0
"2025-03-18 12:03:33",513,18.1,213,19.09578,19.69013,19.12383,0
"2025-03-18 12:03:34",514,18.1,214,19.09017,19.67892,19.11261,0
"2025-03-18 12:03:35",515,18.1,215,19.09017,19.66771,19.11261,0
"2025-03-18 12:03:36",516,18.1,216,19.09017,19.6565,19.10139,0
"2025-03-18 12:03:37",517,18.1,217,19.08456,19.64529,19.10139,0
"2025-03-18 12:03:38",518,18.1,218,19.07895,19.63408,19.09578,0
"2025-03-18 12:03:39",519,18.1,219,19.07895,19.63408,19.09017,0
"2025-03-18 12:03:40",520,18.1,220,19.06773,19.62287,19.09017,0
"2025-03-18 12:03:41",521,18.1,221,19.07334,19.61166,19.09017,0
"2025-03-18 12:03:42",522,18.1,222,19.06773,19.60605,19.07895,0
"2025-03-18 12:03:43",523,18.1,223,19.06212,19.59484,19.07895,0
"2025-03-18 12:03:44",524,18.1,224,19.05651,19.58363,19.07895,0
"2025-03-18 12:03:45",525,18.1,225,19.05651,19.57803,19.07334,0
"2025-03-18 12:03:46",526,18.1,226,19.04529,19.57242,19.06773,0
"2025-03-18 12:03:47",527,18.1,227,19.04529,19.56681,19.06773,0
"2025-03-18 12:03:48",528,18.1,228,19.04529,19.5556,19.05651,0
"2025-03-18 12:03:49",529,18.1,229,19.03968,19.54439,19.05651,0
"2025-03-18 12:03:50",530,18.1,230,19.03407,19.54439,19.05651,0
"2025-03-18 12:03:51",531,18.1,231,19.03407,19.53318,19.04529,0
"2025-03-18 12:03:52",532,18.1,232,19.02846,19.52197,19.04529,0
"2025-03-18 12:03:53",533,18.1,233,19.02846,19.51636,19.04529,0
"2025-03-18 12:03:54",534,18.1,234,19.02285,19.51075,19.03407,0
"2025-03-18 12:03:55",535,18.1,235,19.01724,19.49394,19.03407,0
"2025-03-18 12:03:56",536,18.1,236,19.01163,19.48833,19.03407,0
"2025-03-18 12:03:57",537,18.1,237,19.01163,19.48273,19.02846,0
"2025-03-18 12:03:58",538,18.1,238,19.01163,19.47712,19.02285,0
"2025-03-18 12:03:59",539,18.1,239,19.00041,19.47151,19.02285,0
"2025-03-18 12:04:00",540,18.1,240,19.00041,19.4603,19.02285,0
"2025-03-18 12:04:01",541,18.1,241,19.00041,19.45469,19.01163,0
"2025-03-18 12:04:02",542,18.1,242,18.9948,19.44909,19.01163,0
"2025-03-18 12:04:03",543,18.1,243,18.98919,19.43787,19.01163,0
"2025-03-18 12:04:04",544,18.1,244,18.98919,19.43227,19.00602,0
"2025-03-18 12:04:05",545,18.1,245,18.98919,19.43227,19.00041,0
"2025-03-18 12:04:06",546,18.1,246,18.97797,19.42105,19.00041,0
"2025-03-18 12:04:07",547,18.1,247,18.97797,19.40984,19.00041,0
"2025-03-18 12:04:08",548,18.1,248,18.97235,19.40423,18.98919,0
"2025-03-18 12:04:09",549,18.1,249,18.97235,19.39862,18.98919,0
"2025-03-18 12:04:10",550,18.1,250,18.96675,19.38741,18.98919,0
"2025-03-18 12:04:11",551,18.1,251,18.96675,19.38741,18.97797,0
"2025-03-18 12:04:12",552,18.1,252,18.96675,19.3762,18.97797,0
"2025-03-18 12:04:13",553,18.1,253,18.96114,19.3762,18.97797,0
"2025-03-18 12:04:14",554,18.1,254,18.95552,19.36498,18.97797,0
"2025-03-18 12:04:15",555,18.1,255,18.95552,19.35377,18.96675,0
"2025-03-18 12:04:16",556,18.1,256,18.9443,19.35377,18.96675,0
"2025-03-18 12:04:17",557,18.1,257,18.9443,19.34255,18.96675,0
"2025-03-18 12:04:18",558,18.1,258,18.9443,19.34255,18.96675,0
"2025-03-18 12:04:19",559,18.1,259,18.9443,19.33134,18.96114,0
"2025-03-18 12:04:20",560,18.1,260,18.9443,19.33134,18.95552,0
"2025-03-18 12:04:21",561,18.1,261,18.93308,19.32573,18.94991,0
"2025-03-18 12:04:22",562,18.1,262,18.93308,19.31451,18.9443,0
"2025-03-18 12:04:23",563,18.1,263,18.92747,19.30891,18.9443,0
"2025-03-18 12:04:24",564,18.1,264,18.92186,19.3033,18.9443,0
"2025-03-18 12:04:25",565,18.1,265,18.92186,19.29769,18.9443,0
"2025-03-18 12:04:26",566,18.1,266,18.92186,19.29208,18.93308,0
"2025-03-18 12:04:27",567,18.1,267,18.92186,19.28647,18.93308,0
"2025-03-18 12:04:28",568,18.1,268,18.91625,19.28087,18.93308,0
"2025-03-18 12:04:29",569,18.1,269,18.91064,19.27526,18.93308,0
"2025-03-18 12:04:30",570,18.1,270,18.91064,19.27526,18.92747,0
"2025-03-18 12:04:31",571,18.1,271,18.90502,19.26404,18.92186,0
"2025-03-18 12:04:32",572,18.1,272,18.90502,19.25843,18.92186,0
"2025-03-18 12:04:33",573,18.1,273,18.89941,19.25283,18.92186,0
"2025-03-18 12:04:34",574,18.1,274,18.89941,19.24722,18.91625,0
"2025-03-18 12:04:35",575,18.1,275,18.89941,19.24161,18.91064,0
"2025-03-18 12:04:36",576,18.1,276,18.8938,19.24161,18.91064,0
"2025-03-18 12:04:37",577,18.1,277,18.88819,19.23039,18.91064,0
"2025-03-18 12:04:38",578,18.1,278,18.88819,19.22478,18.89941,0
"2025-03-18 12:04:39",579,18.1,279,18.88819,19.21918,18.89941,0
"2025-03-18 12:04:40",580,18.1,280,18.88258,19.21357,18.89941,0
"2025-03-18 12:04:41",581,18.1,281,18.87697,19.21357,18.8938,0
"2025-03-18 12:04:42",582,18.1,282,18.87697,19.20796,18.8938,0
"2025-03-18 12:04:43",583,18.1,283,18.87697,19.19674,18.88819,0
"2025-03-18 12:04:44",584,18.1,284,18.87136,19.19113,18.88819,0
"2025-03-18 12:04:45",585,18.1,285,18.87136,19.19113,18.88258,0
"2025-03-18 12:04:46",586,18.1,286,18.86574,19.18552,18.88258,0
"2025-03-18 12:04:47",587,18.1,287,18.86013,19.17992,18.87697,0
"2025-03-18 12:04:48",588,18.1,288,18.86013,19.17431,18.87697,0
"2025-03-18 12:04:49",589,18.1,289,18.85452,19.17431,18.87697,0
"2025-03-18 12:04:50",590,18.1,290,18.85452,19.16309,18.87136,0
"2025-03-18 12:04:51",591,18.1,291,18.85452,19.16309,18.86574,0
"2025-03-18 12:04:52",592,18.1,292,18.84891,19.15748,18.86574,0
"2025-03-18 12:04:53",593,18.1,293,18.8433,19.15187,18.86574,0
"2025-03-18 12:04:54",594,18.1,294,18.8433,19.14626,18.86574,0
"2025-03-18 12:04:55",595,18.1,295,18.8433,19.14626,18.86013,0
"2025-03-18 12:04:56",596,18.1,296,18.83769,19.14065,18.85452,0
"2025-03-18 12:04:57",597,18.1,297,18.83769,19.13504,18.85452,0
"2025-03-18 12:04:58",598,18.1,298,18.83208,19.12943,18.84891,0
"2025-03-18 12:04:59",599,18.1,299,18.83208,19.12943,18.8433,0
"2025-03-18 14:00:00",600,18.1,0,17.97292,17.99539,17.98977,0
"2025-03-18 14:00:01",601,18.1,1,17.97292,17.99539,17.98977,0
"2025-03-18 14:00:02",602,18.1,2,17.97292,17.99539,17.98977,0
"2025-03-18 14:00:03",603,18.1,3,17.97292,17.99539,17.98977,0
"2025-03-18 14:00:04",604,18.1,4,17.97292,17.98977,17.98977,0
"2025-03-18 14:00:05",605,18.1,5,17.97292,17.99539,17.98977,0
"2025-03-18 14:00:06",606,18.1,6,17.97854,17.99539,17.98977,0
"2025-03-18 14:00:07",607,18.1,7,17.97292,17.99539,17.98977,0
"2025-03-18 14:00:08",608,18.1,8,17.97292,22.64836,17.98977,303.1
"2025-03-18 14:00:09",609,18.1,9,17.97292,28.1496,17.98977,303.1
"2025-03-18 14:00:10",610,18.1,10,17.97292,32.65027,17.98977,303.1
"2025-03-18 14:00:11",611,18.1,11,17.97292,36.47094,17.98977,301.8
"2025-03-18 14:00:12",612,18.1,12,17.97292,39.80258,17.98977,301.8
"2025-03-18 14:00:13",613,18.1,13,17.97292,42.74443,17.98977,301.8
"2025-03-18 14:00:14",614,18.1,14,17.97292,45.37352,17.98977,301.8
"2025-03-18 14:00:15",615,18.1,15,17.97292,47.7661,17.98977,301.8
"2025-03-18 14:00:16",616,18.1,16,17.97292,49.94135,17.99539,301.1
"2025-03-18 14:00:17",617,18.1,17,17.97292,51.9655,17.99539,300.4
"2025-03-18 14:00:18",618,18.1,18,17.97292,53.82384,17.99539,300.4
"2025-03-18 14:00:19",619,18.1,19,17.98416,55.56559,18.00101,300.4
"2025-03-18 14:00:20",620,18.1,20,17.98416,57.23938,18.00101,300.4
"2025-03-18 14:00:21",621,18.1,21,17.98416,58.79804,18.00663,300.4
"2025-03-18 14:00:22",622,18.1,22,17.99539,60.2899,18.01787,300.4
"2025-03-18 14:00:23",623,18.1,23,18.00101,57.71688,18.02911,0
"2025-03-18 14:00:24",624,18.1,24,18.01225,54.12775,18.04034,0
"2025-03-18 14:00:25",625,18.1,25,18.02349,51.24326,18.05158,0
"2025-03-18 14:00:26",626,18.1,26,18.03473,48.86263,18.06844,0
"2025-03-18 14:00:27",627,18.1,27,18.05158,46.79713,18.09091,0
"2025-03-18 14:00:28",628,18.1,28,18.07405,45.01715,18.11338,0
"2025-03-18 14:00:29",629,18.1,29,18.09653,43.45899,18.13585,0
"2025-03-18 14:00:30",630,18.1,30,18.119,42.05082,18.16394,0
"2025-03-18 14:00:31",631,18.1,31,18.14709,40.79185,18.19764,0
"2025-03-18 14:00:32",632,18.1,32,18.17517,39.6557,18.23134,0
"2025-03-18 14:00:33",633,18.1,33,18.20888,38.6212,18.26504,0
"2025-03-18 14:00:34",634,18.1,34,18.24258,37.68335,18.30436,0
"2025-03-18 14:00:35",635,18.1,35,18.27628,36.81522,18.34367,0
"2025-03-18 14:00:36",636,18.1,36,18.30997,36.01709,18.38298,0
"2025-03-18 14:00:37",637,18.1,37,18.3549,35.27827,18.42229,0
"2025-03-18 14:00:38",638,18.1,38,18.39421,34.59893,18.4616,0
"2025-03-18 14:00:39",639,18.1,39,18.43352,33.9628,18.5009,0
"2025-03-18 14:00:40",640,18.1,40,18.4616,33.3755,18.54581,0
"2025-03-18 14:00:41",641,18.1,41,18.50651,32.82615,18.58511,0
"2025-03-18 14:00:42",642,18.1,42,18.54581,32.30936,18.63002,0
"2025-03-18 14:00:43",643,18.1,43,18.58511,31.8252,18.67493,0
"2025-03-18 14:00:44",644,18.1,44,18.62441,31.36271,18.71422,0
"2025-03-18 14:00:45",645,18.1,45,18.6637,30.93298,18.75351,0
"2025-03-18 14:00:46",646,18.1,46,18.70299,30.53054,18.79279,0
"2025-03-18 14:00:47",647,18.1,47,18.74228,30.14994,18.83208,0
"2025-03-18 14:00:48",648,18.1,48,18.77596,29.7912,18.86574,0
"2025-03-18 14:00:49",649,18.1,49,18.80963,29.44332,18.90502,0
"2025-03-18 14:00:50",650,18.1,50,18.84891,29.11736,18.93869,0
"2025-03-18 14:00:51",651,18.1,51,18.87697,28.81336,18.97235,0
"2025-03-18 14:00:52",652,18.1,52,18.91064,28.51475,19.00602,0
"2025-03-18 14:00:53",653,18.1,53,18.9443,28.23814,19.03407,0
"2025-03-18 14:00:54",654,18.1,54,18.97797,27.97249,19.06773,0
"2025-03-18 14:00:55",655,18.1,55,19.00041,27.71781,19.09578,0
"2025-03-18 14:00:56",656,18.1,56,19.03407,27.47411,19.12383,0
"2025-03-18 14:00:57",657,18.1,57,19.05651,27.2414,19.14626,0
"2025-03-18 14:00:58",658,18.1,58,19.09017,27.01971,19.1687,0
"2025-03-18 14:00:59",659,18.1,59,19.107,26.80903,19.19113,0
"2025-03-18 14:01:00",660,18.1,60,19.13504,26.60382,19.21357,0
"2025-03-18 14:01:01",661,18.1,61,19.15748,26.40966,19.236,0
"2025-03-18 14:01:02",662,18.1,62,19.17992,26.22099,19.25843,0
"2025-03-18 14:01:03",663,18.1,63,19.19113,26.04336,19.28087,0
"2025-03-18 14:01:04",664,18.1,64,19.21357,25.86569,19.29208,0
"2025-03-18 14:01:05",665,18.1,65,19.236,25.69908,19.31451,0
"2025-03-18 14:01:06",666,18.1,66,19.24722,25.53799,19.32573,0
"2025-03-18 14:01:07",667,18.1,67,19.26965,25.38797,19.34255,0
"2025-03-18 14:01:08",668,18.1,68,19.28087,25.23792,19.35937,0
"2025-03-18 14:01:09",669,18.1,69,19.29208,25.08783,19.37059,0
"2025-03-18 14:01:10",670,18.1,70,19.31451,24.95439,19.3818,0
"2025-03-18 14:01:11",671,18.1,71,19.32012,24.81536,19.39302,0
"2025-03-18 14:01:12",672,18.1,72,19.33694,24.68743,19.40423,0
"2025-03-18 14:01:13",673,18.1,73,19.34816,24.56504,19.41545,0
"2025-03-18 14:01:14",674,18.1,74,19.35377,24.44263,19.42666,0
"2025-03-18 14:01:15",675,18.1,75,19.35937,24.32576,19.43787,0
"2025-03-18 14:01:16",676,18.1,76,19.37059,24.20887,19.44909,0
"2025-03-18 14:01:17",677,18.1,77,19.3818,24.10309,19.44909,0
"2025-03-18 14:01:18",678,18.1,78,19.39302,23.99173,19.4603,0
"2025-03-18 14:01:19",679,18.1,79,19.40423,23.89149,19.4603,0
"2025-03-18 14:01:20",680,18.1,80,19.40423,23.79123,19.47151,0
"2025-03-18 14:01:21",681,18.1,81,19.41545,23.69096,19.47151,0
"2025-03-18 14:01:22",682,18.1,82,19.41545,23.60182,19.48273,0
"2025-03-18 14:01:23",683,18.1,83,19.42666,23.50709,19.48273,0
"2025-03-18 14:01:24",684,18.1,84,19.42666,23.4235,19.48833,0
"2025-03-18 14:01:25",685,18.1,85,19.43787,23.33432,19.49394,0
"2025-03-18 14:01:26",686,18.1,86,19.43787,23.2507,19.49394,0
"2025-03-18 14:01:27",687,18.1,87,19.43787,23.16708,19.49394,0
"2025-03-18 14:01:28",688,18.1,88,19.44348,23.08902,19.49394,0
"2025-03-18 14:01:29",689,18.1,89,19.44909,23.01095,19.49954,0
"2025-03-18 14:01:30",690,18.1,90,19.44909,22.93287,19.50515,0
"2025-03-18 14:01:31",691,18.1,91,19.44909,22.86594,19.50515,0
"2025-03-18 14:01:32",692,18.1,92,19.44909,22.79342,19.50515,0
"2025-03-18 14:01:33",693,18.1,93,19.44909,22.72647,19.50515,0
"2025-03-18 14:01:34",694,18.1,94,19.44909,22.65394,19.50515,0
"2025-03-18 14:01:35",695,18.1,95,19.44909,22.59257,19.50515,0
"2025-03-18 14:01:36",696,18.1,96,19.44909,22.5256,19.50515,0
"2025-03-18 14:01:37",697,18.1,97,19.45469,22.45863,19.50515,0
"2025-03-18 14:01:38",698,18.1,98,19.44909,22.40281,19.50515,0
"2025-03-18 14:01:39",699,18.1,99,19.44909,22.34141,19.50515,0
"2025-03-18 14:01:40",700,18.1,100,19.44909,22.28558,19.49394,0
